paper_id,title,strata,keywords,pscore,treatment,AVG_rating,conf_year,transformed_keywords
Hk8XMWgRb,Not-So-Random Features,3,"[""kernel learning"", ""random features"", ""online learning""]",0.48979381247432113,0,5.666666666666667,2018, kernel_learning random_features online_learning
Hk8rlUqge,Joint Multimodal Learning with Deep Generative Models,3,[],0.42830644121689054,1,4.333333333333333,2017,
Hk91SGWR-,Investigating Human Priors for Playing Video Games,3,"[""Prior knowledge"", ""Reinforcement learning"", ""Cognitive Science""]",0.4930162269571211,0,5.333333333333333,2018, prior_knowledge reinforcement_learning cognitive_science
Hk95PK9le,Deep Biaffine Attention for Neural Dependency Parsing,3,"[""Natural language processing"", ""Deep learning""]",0.5392733843738965,1,5.333333333333333,2017, natural_language_processing deep_learning
Hk99zCeAb,"Progressive Growing of GANs for Improved Quality, Stability, and Variation",3,"[""generative adversarial networks"", ""unsupervised learning"", ""hierarchical methods""]",0.4577195665625645,0,5.666666666666667,2018, generative_adversarial_networks unsupervised_learning hierarchical_methods
Hk9Xc_lR-,On the Discrimination-Generalization Tradeoff in GANs,3,"[""generative adversarial network"", ""discrimination"", ""generalization""]",0.42242246151097507,0,5.333333333333333,2018, generative_adversarial_network discrimination generalization
HkAClQgA-,A Deep Reinforced Model for Abstractive Summarization,3,"[""deep learning"", ""natural language processing"", ""reinforcement learning"", ""text summarization"", ""sequence generation""]",0.5674053044914558,0,7.0,2018, deep_learning natural_language_processing reinforcement_learning text_summarization sequence_generation
HkCjNI5ex,Regularizing Neural Networks by Penalizing Confident Output Distributions,3,"[""Deep learning"", ""Supervised Learning"", ""Speech"", ""Structured prediction""]",0.4679741865171738,1,5.333333333333333,2017, deep_learning supervised_learning speech structured_prediction
HkCnm-bAb,Can Deep Reinforcement Learning solve Erdos-Selfridge-Spencer Games?,3,"[""deep learning"", ""deep reinforcement learning"", ""combinatorial games"", ""optimality""]",0.44926199327797667,0,5.666666666666667,2018, deep_learning deep_reinforcement_learning combinatorial_games optimality
HkCsm6lRb,Generative Models of Visually Grounded Imagination,3,"[""variational autoencoders"", ""generative models"", ""language"", ""vision"", ""abstraction"", ""compositionality"", ""hierarchy""]",0.5027504089757251,0,7.0,2018, variational_autoencoders generative_models language vision abstraction compositionality hierarchy
HkCvZXbC-,3C-GAN: AN CONDITION-CONTEXT-COMPOSITE GENERATIVE ADVERSARIAL NETWORKS FOR GENERATING IMAGES SEPARATELY,3,[],0.4046040085653114,0,4.333333333333333,2018,
HkE0Nvqlg,Structured Attention Networks,3,[],0.5016102439836516,1,8.0,2017,
HkEI22jeg,Multilayer Recurrent Network Models of Primate Retinal Ganglion Cell Responses,3,"[""Deep learning"", ""Applications""]",0.5686014700375682,1,6.333333333333333,2017, deep_learning applications
HkGJUXb0-,Learning Efficient Tensor Representations with Ring Structure Networks,3,"[""Tensor Decomposition"", ""Tensor Networks"", ""Stochastic Gradient Descent""]",0.5146166491206173,0,5.333333333333333,2018, tensor_decomposition tensor_networks stochastic_gradient_descent
HkGcX--0-,Auxiliary Guided Autoregressive Variational Autoencoders,3,[],0.4832955337814183,0,5.666666666666667,2018,
HkIQH7qel,Learning Recurrent Span Representations for Extractive Question Answering,3,"[""Natural language processing""]",0.5798954426920445,1,6.333333333333333,2017, natural_language_processing
HkJ1rgbCb,Using Deep Reinforcement Learning to Generate Rationales for Molecules,3,"[""Reinforcement Learning"", ""Chemistry"", ""Interpretable Models""]",0.4544972088271967,0,5.0,2018, reinforcement_learning chemistry interpretable_models
HkJq1Ocxl,Programming With a Differentiable Forth Interpreter,3,[],0.5691761842818606,1,6.0,2017,
HkL7n1-0b,Wasserstein Auto-Encoders,3,"[""auto-encoder"", ""generative models"", ""GAN"", ""VAE"", ""unsupervised learning""]",0.43842185292903707,0,8.0,2018, auto_encoder generative_models gan vae unsupervised_learning
HkLXCE9lx,RL^2: Fast Reinforcement Learning via Slow Reinforcement Learning,3,"[""Reinforcement Learning"", ""Deep learning""]",0.5031749797055939,1,3.3333333333333335,2017, reinforcement_learning deep_learning
HkMCybx0-,Improving Deep Learning by Inverse Square Root Linear Units (ISRLUs),3,"[""Deep learning"", ""Theory""]",0.5204035578328979,0,4.0,2018, deep_learning theory
HkMhoDITb,Reinforcement Learning via Replica Stacking of Quantum Measurements for the Training of Quantum Boltzmann Machines,3,"[""Quantum Annealing"", ""Reinforcement Learning"", ""Boltzmann Machines"", ""Markov Chain Monte Carlo""]",0.4732676192100208,0,4.666666666666667,2018, quantum_annealing reinforcement_learning boltzmann_machines markov_chain_monte_carlo
HkMvEOlAb,Learning Latent Representations in Neural Networks for Clustering through Pseudo Supervision and Graph-based Activity Regularization,3,"[""representation learning"", ""unsupervised clustering"", ""pseudo supervision"", ""graph-based activity regularization"", ""auto-clustering output layer""]",0.46753582608210115,0,6.666666666666667,2018, representation_learning unsupervised_clustering pseudo_supervision graph_based_activity_regularization auto_clustering_output_layer
HkNEuToge,Energy-Based Spherical Sparse Coding,3,[],0.5353243280141047,1,5.333333333333333,2017,
HkNGsseC-,On the Expressive Power of Overlapping Architectures of Deep Learning,3,"[""Deep Learning"", ""Expressive Efficiency"", ""Overlapping"", ""Receptive Fields""]",0.5095471398823752,0,6.666666666666667,2018, deep_learning expressive_efficiency overlapping receptive_fields
HkNKFiGex,Neural Photo Editing with Introspective Adversarial Networks,3,"[""Computer vision"", ""Unsupervised Learning"", ""Applications""]",0.5106120193699049,1,5.666666666666667,2017, computer_vision unsupervised_learning applications
HkNRsU5ge,Sigma Delta Quantized Networks,4,"[""Computer vision"", ""Deep learning"", ""Applications""]",0.6052921735407935,1,7.333333333333333,2017, computer_vision deep_learning applications
HkOhuyA6-,Graph Classification with 2D Convolutional Neural Networks,3,"[""graph classification"", ""convolutional neural networks"", ""2D CNN"", ""representation""]",0.4867873382958301,0,4.666666666666667,2018, graph_classification convolutional_neural_networks 2d_cnn representation
HkPCrEZ0Z,Combining Model-based and Model-free RL via Multi-step Control Variates,3,[],0.4192528467163964,0,4.666666666666667,2018,
HkSOlP9lg,Recurrent Inference Machines for Solving Inverse Problems,3,"[""Optimization"", ""Deep learning"", ""Computer vision""]",0.5298032528409289,1,5.333333333333333,2017, optimization deep_learning computer_vision
HkTEFfZRb,Attacking Binarized Neural Networks,3,"[""adversarial examples"", ""adversarial attacks"", ""binary"", ""binarized neural networks""]",0.49295117723804266,0,6.666666666666667,2018, adversarial_examples adversarial_attacks binary binarized_neural_networks
HkUR_y-RZ,SEARNN: Training RNNs with global-local losses,3,"[""Structured prediction"", ""RNNs""]",0.5083256450129522,0,6.666666666666667,2018, structured_prediction rnns
HkXWCMbRW,Towards Image Understanding from Deep Compression Without Decoding,3,[],0.5941279232175622,0,7.0,2018,
HkYhZDqxg,Tree-structured decoding with doubly-recurrent neural networks,3,"[""Natural language processing"", ""Supervised Learning"", ""Structured prediction""]",0.5772114504538288,1,6.333333333333333,2017, natural_language_processing supervised_learning structured_prediction
HkZy-bW0-,Temporally Efficient Deep Learning with Spikes,3,"[""online learning"", ""spiking networks"", ""deep learning"", ""temporal""]",0.492063898060501,0,7.0,2018, online_learning spiking_networks deep_learning temporal
HkanP0lRW,Data-driven Feature Sampling for Deep Hyperspectral Classification and Segmentation,3,"[""Applied deep learning"", ""Image segmentation"", ""Hyperspectral Imaging"", ""Feature sampling""]",0.5311931285150124,0,4.333333333333333,2018, applied_deep_learning image_segmentation hyperspectral_imaging feature_sampling
HkbJTYyAb,Convolutional Normalizing Flows,3,[],0.43917485988057026,0,3.6666666666666665,2018,
Hkbd5xZRb,Spherical CNNs,3,"[""deep learning"", ""equivariance"", ""convolution"", ""group convolution"", ""3D"", ""vision"", ""omnidirectional"", ""shape recognition"", ""molecular energy regression""]",0.5178792005021831,0,8.0,2018, deep_learning equivariance convolution group_convolution 3d vision omnidirectional shape_recognition molecular_energy_regression
HkbmWqxCZ,The Mutual Autoencoder: Controlling Information in Latent Code Representations,3,[],0.45823321595912575,0,4.333333333333333,2018,
Hkc-TeZ0W,A Hierarchical Model for Device Placement,3,"[""deep learning"", ""device placement"", ""policy gradient optimization""]",0.5042491961777977,0,6.0,2018, deep_learning device_placement policy_gradient_optimization
HkcTe-bR-,Exploring Deep Recurrent Models with Reinforcement Learning for Molecule Design,3,"[""reinforcement learning"", ""molecule design"", ""de novo design"", ""ppo"", ""sample-efficient reinforcement learning""]",0.4884694997057314,0,5.666666666666667,2018, reinforcement_learning molecule_design de_novo_design ppo sample_efficient_reinforcement_learning
HkcdHtqlx,Gated-Attention Readers for Text Comprehension,3,"[""Natural language processing"", ""Deep learning"", ""Supervised Learning""]",0.5892270853404565,1,6.333333333333333,2017, natural_language_processing deep_learning supervised_learning
HkeJVllRW,Sparse-Complementary Convolution for Efficient Model Utilization on CNNs,3,"[""CNN"", ""sparse convolution"", ""sparse kernel"", ""sparsity"", ""model utilization"", ""image classification""]",0.5332538597682104,0,5.333333333333333,2018, cnn sparse_convolution sparse_kernel sparsity model_utilization image_classification
HkepKG-Rb,A Semantic Loss Function for Deep Learning with Symbolic Knowledge,3,"[""deep learning"", ""symbolic knowledge"", ""semi-supervised learning"", ""constraints""]",0.5445459440568698,0,5.333333333333333,2018, deep_learning symbolic_knowledge semi_supervised_learning constraints
HkfXMz-Ab,Neural Sketch Learning for Conditional Program Generation,3,"[""Program generation"", ""Source code"", ""Program synthesis"", ""Deep generative models""]",0.49189397990451894,0,7.333333333333333,2018, program_generation source_code program_synthesis deep_generative_models
Hkfmn5n6W,Exponentially vanishing sub-optimal local minima in multilayer neural networks,3,"[""neural networks"", ""theory"", ""optimization"", ""local minima"", ""loss landscape""]",0.47051138876789417,0,6.0,2018, neural_networks theory optimization local_minima loss_landscape
Hkg4TI9xl,A Baseline for Detecting Misclassified and Out-of-Distribution Examples in Neural Networks,3,"[""Computer vision""]",0.5661703663001217,1,6.0,2017, computer_vision
Hkg8bDqee,Introspection:Accelerating Neural Network Training By Learning Weight Evolution,3,"[""Computer vision"", ""Deep learning"", ""Optimization""]",0.5132758794116239,1,8.0,2017, computer_vision deep_learning optimization
HkgNdt26Z,Distributed Fine-tuning of Language Models on Private Data,3,"[""distributed training"", ""federated learning"", ""language modeling"", ""differential privacy""]",0.44897282167843794,0,4.333333333333333,2018, distributed_training federated_learning language_modeling differential_privacy
Hki-ZlbA-,Ground-Truth Adversarial Examples,3,"[""adversarial examples"", ""neural networks"", ""formal verification"", ""ground truths""]",0.42452163842970936,0,5.0,2018, adversarial_examples neural_networks formal_verification ground_truths
HkinqfbAb,Automatic Parameter Tying in Neural Networks,3,"[""neural network"", ""quantization"", ""compression""]",0.48974724959177,0,6.0,2018, neural_network quantization compression
HkjL6MiTb,Siamese Survival Analysis with Competing Risks,3,"[""survival analysis"", ""competing risks"", ""siamese neural networks""]",0.5293221475222702,0,4.0,2018, survival_analysis competing_risks siamese_neural_networks
HklZOfW0W,UPS: optimizing Undirected Positive Sparse graph for neural graph filtering,3,[],0.4988837793863546,0,4.333333333333333,2018,
HkljfjFee,Support Regularized Sparse Coding and Its Fast Encoder,3,[],0.47629353795260754,1,6.666666666666667,2017,
HklpCzC6-,Image Segmentation by Iterative Inference from Conditional Score Estimation,3,"[""semantic segmentation"", ""conditional denoising autoencoders"", ""iterative inference""]",0.5855154844195014,0,4.333333333333333,2018, semantic_segmentation conditional_denoising_autoencoders iterative_inference
HkmaTz-0W,Visualizing the Loss Landscape of Neural Nets,3,"[""visualization"", ""loss surface"", ""flatness"", ""sharpness""]",0.4742538169373145,0,4.666666666666667,2018, visualization loss_surface flatness sharpness
Hkn7CBaTW,Learning how to explain neural networks: PatternNet and PatternAttribution,3,"[""machine learning"", ""interpretability"", ""deep learning""]",0.5171722520954128,0,7.333333333333333,2018, machine_learning interpretability deep_learning
HknbyQbC-,Generating Adversarial Examples with Adversarial Networks,3,"[""adversarial examples"", ""generative adversarial network"", ""black-box attack""]",0.40060393649211395,0,5.666666666666667,2018, adversarial_examples generative_adversarial_network black_box_attack
Hko85plCW,Monotonic Chunkwise Attention,3,"[""attention"", ""sequence-to-sequence"", ""speech recognition"", ""document summarization""]",0.5363564386420953,0,7.0,2018, attention sequence_to_sequence speech_recognition document_summarization
Hkp3uhxCW,Revisiting Bayes by Backprop,3,"[""Bayesian"", ""Deep Learning"", ""Recurrent Neural Networks"", ""LSTM""]",0.5797298257344692,0,5.666666666666667,2018, bayesian deep_learning recurrent_neural_networks lstm
HkpLeH9el,Neural Functional Programming,3,"[""Supervised Learning""]",0.5559680567921447,1,5.4,2017, supervised_learning
